Gene
RPS3A
RPS6
ESR1
RPS6KA1
RPS6KA2
ESR2
RPS6KA3
RPS6KB1
MAEA
RPS7
PAK4
KATNB1
LRRK2
STYK1
ETS1
EMILIN2
APBB3
ETV2
CTRB2
PIDD1
RRN3P2
LANCL1
EVI2B
BFAR
AKR1A1
EYA1
EYA2
RPS29
EYA3
SOX8
TLR6
RTKN
YJEFN3
KCNIP3
PLEKHN1
F2R
RXRA
ZRANB3
PLAC8
FABP1
PYHIN1
SORT1
FANCD2
CITED2
TNFRSF12A
S100A8
S100A9
PTK2B
ZBTB7A
STRADB
S100B
FAP
SYCP2
NOD1
DLC1
ATAD3C
RACK1
FCER1G
CSRNP3
FCGR2A
FCGR2B
USP42
DRAXIN
SH3RF2
RAPGEF3
YAP1
SNX7
ANGPT4
CFDP1
PARL
FGA
FGB
SCP2
OLFM1
ADAMTS20
SCT
FGF3
FGF4
FNIP1
CCL2
CCL3
FGF8
CCL3L1
FGF10
CCL5
ACAA2
CCL8
PSG8
FGFR1
TOMM40
FGFR3
FGFR2
HAX1
FGG
CCL18
CCL19
MERTK
CCL21
CIAO2A
FHL2
PRAMEF26
CX3CL1
SLC30A10
CXCL12
PRAMEF11
IP6K2
PRAMEF6
FOXC1
CREB3
LCMT1
AGAP2
FOXE3
FOXC2
UNC13B
CARM1
SELL
FOXO1
FOXO3
TRAF7
SEMA4D
FLNA
RHBDD1
NAT8B
PRAMEF33
MAP2K4
FLT3
SET
MYBBP1A
USP17L4
FLT3LG
FLT4
ZC3H12A
SFPQ
SFRP1
IKZF3
IL31RA
SFRP2
CIB1
SFRP4
ATF5
NAA15
KAT5
FMR1
HYOU1
BCL2L15
SRSF6
FN1
FNTA
ATG7
PHLDA1
UBD
FOLH1
TRIAP1
ANP32B
SGK1
LAMTOR5
PRAMEF19
PRAMEF22
CARD19
ITSN1
ARL6IP5
PRAMEF20
HTATIP2
PRAMEF15
SPTLC1
PRR5
SHC1
ING5
MYO18A
OLFM4
SHH
RNF34
ZC3HC1
AMBRA1
MIEN1
SIAH1
NLRP1
FBXO11
SIAH2
ST6GAL1
G2E3
ST3GAL1
ACOT1
VPS54
FXN
STIL
PDPK2P
NAA38
SIX1
HTRA4
SKIL
SKP2
SLC1A1
ELL3
AKT1S1
UFM1
SLC2A1
SLC2A3
CARD8
RBCK1
STAMBP
LIMS2
CEP63
IVNS1ABP
KLRK1
TXNIP
PIAS4
PDPN
KIFAP3
CASP12
PLA2R1
ATF6
FOXB1
EXOC5
SLC9A1
FANK1
SIRT2
YJU2
NOX1
DKK1
TAF9B
MIR17HG
TRIM32
MTOR
TNFSF12-TNFSF13
CIDEC
FRZB
ANKRD1
CPEB4
TMBIM4
EPC1
GHITM
SNAI2
PNMA2
LAMP3
CD24
PTRH2
USP17L6P
LYPD3
CCAR1
SMARCA4
FOLH1B
STYXL1
ACIN1
DNAJC5
FOXP1
USP17L9P
SMO
CARD11
KDM2A
SMPD1
SMPD2
SIGLEC1
SNAI1
SNCB
LZTS2
SNCA
SYVN1
FYN
IFI6
FAIM2
BBC3
YME1L1
G6PD
FIGNL1
DKKL1
MIAT
PCID2
KDM1A
FAM72B
SOD1
ACSL5
SOD2
SON
GABRA5
CHL1
GABRB2
SOX2
PCGEM1
GABRB3
SOX4
ADCY10
CIDEB
SOX9
SOX10
CERKL
NES
HCAR2
SP100
PLK2
ZMYND11
SELENOS
NDOR1
SETX
GHRL
SPAST
GLS2
WWOX
PRELID1
SPINK2
RRP1B
GAPDH
SPP1
ZNF268
PSENEN
ZC3H8
TRIM35
UNC5B
C3orf38
STK26
HSPH1
CDK19
SRC
SARM1
GAS1
GAS6
GATA1
GATA2
MAP3K20
GATA3
PERP
GATA4
FRS2
GATA6
ARMCX5-GPRASP2
GBA1
GBE1
SIK1
SRPK2
GCG
GOLPH3
NKX2-6
PLXND1
SIX4
PHF8
KLRC4-KLRK1
ANKLE2
RUVBL2
LILRB1
GDNF
GFER
MOAP1
JMY
PDCD4
TMBIM1
STAR
STAT1
KLHL20
FFAR4
STAT5A
STAT5B
DMAP1
SNX13
MAPK8IP3
B4GALT1
NOD2
GHRH
STK3
ABRAXAS2
GHSR
STK4
AURKA
PROKR1
GJA1
PPARGC1A
AURKC
MALT1
RTKN2
FNDC1
BRD8
STX4
STXBP1
GADD45G
ARL6IP1
GCLC
RNPS1
GCLM
CARD9
ECSCR
SUPV3L1
GLI2
RALBP1
GIMAP1-GIMAP5
GLI3
KHDC3L
GLO1
GLP1R
MORF4L1
PRDX3
TOX3
CARD6
MYDGF
USP17L3
PHLPP1
KDM2B
SERINC3
ERP29
MLLT11
GNAI2
ADAM17
GNAI3
GNAQ
TAF6
MLST8
TAF9
BEX2
MAP3K7
COPS5
GNRH1
TBX1
MIR375
MIR361
SLC27A4
SFN
IL24
GPI
GPLD1
TEX261
TBX3
HNF1A
VAX1
HNF1B
CXCR3
TCF7
TCF7L2
TRIM2
RIPK3
VPS72
PIM2
PCDHGC5
PCDHGC4
GPER1
HTRA2
TCP1
GRK5
GPX1
SPPL3
TOPBP1
NFKBID
PPP1R13B
TWIST2
GRIA4
GRID2
GRN
UFL1
RFFL
GRIK2
RNF183
GRIK5
TDGF1
HS1BP3
TDGF1P3
GRIN1
GRIN2A
PRDX2
GRINA
NR3C1
TEX11
TMBIM6
GRM4
TEK
ADNP
GRM7
TERT
ATP13A2
PDIA3
TFAP2A
TFAP2B
EMILIN1
DICER1
TFAP4
SIRT5
SIRT4
GSK3A
SIRT1
GSK3B
FAF1
GSN
CD160
PRR7
CAPN10
TFRC
TGFA
TGFB1
TGFB2
TGFB3
RYBP
GSTP1
TGFBR1
DDIAS
ZMAT3
TGFBR3
TARDBP
TGM2
C8orf17
COL18A1
CORO1A
HHIP
THBS1
AIFM2
THRA
SF3B1
FBH1
THY1
FSTL1
TIA1
TIMP1
TYW1B
INSL6
NACC2
TIMP3
TJP1
RASSF6
SUDS3
TLE1
GPRASP3
GZMA
TLR3
TLR4
NR2E1
CHEK2
CTNNBL1
NANOS3
HEY2
TMF1
FMR1-AS1
HSH2D
IRAK3
WDR73
MAEL
DDX20
TNF
MST1L
TNFAIP3
SCRIB
TNFRSF1A
TNFRSF1B
ANP32D
ANP32CP
PDCD10
CABIN1
CLCF1
NNT
AGRN
PRAME
HCK
TOP2A
HCLS1
TP53
MAPK8IP2
TP53BP2
HTT
HDAC1
TP73
USP17L8
HDAC2
HDGF
TPD52L1
HELLS
NCKAP1L
USP17L7
LGALS9C
HGF
TPT1
DDAH2
NRG1
ZNF346
HSP90B1
TRAF1
TRAF2
HIF1A
TRAF3
METTL3
HIP1
TRAF5
TRAF6
NME1-NME2
HSP90B2P
PRAMEF5
PRAMEF10
HK1
PRAMEF9
TNFAIP8L3
CASP14
OPN3
CLEC5A
PARK7
DAPK2
TRPS1
PHLDA3
DDX42
HLA-E
HLA-F
HLA-G
PHB2
BACE1
SAV1
REG3G
HMGB1
HMGB2
NUP62
HMGCR
HMOX1
NR4A1
PPP1R15A
PHLDA2
FOXA1
SLC7A11
TTPA
ALX4
HNRNPK
TWIST1
TNFSF4
TNFRSF4
SGK3
TXNRD1
HOXA5
TYRO3
ZBP1
HOXA13
TYROBP
NAA35
UBB
UBE2B
GLRA4
UBE2V2
DEDD2
HPGD
HPN
UCN
UCP2
RXFP2
PIP5KL1
HRAS
AIPL1
HRG
SDF2L1
PRMT2
UNG
FKBP8
HSF1
INCA1
DNAJA1
HSPA1A
HSPA1B
BCL2L13
MTCH1
KDM6A
MTCH2
HSPA5
HSPA8
HSPA9
HSPB1
VCP
HSP90AA1
VDAC1
VDAC2
VDR
HSP90AB1
VEGFA
VEGFB
HSPD1
MEAF6
PROK2
VHL
VIP
TMIGD1
MICAL1
TRPV1
HTR2B
DEPTOR
NMNAT1
DIABLO
WFS1
IAPP
WNT1
ASAH2
WNT5A
WNT7A
ICAM1
WNT10B
WNT11
USP17L24
WNT9A
WRN
WT1
IRF8
ID1
XBP1
ID3
USP17L5
TNFAIP8L1
MARCHF7
RICTOR
TRIM39
NIBAN2
PRAMEF4
USP17L28
XRCC2
ACVR1C
XRCC4
XRCC5
IFI16
PRAMEF13
SP110
IFIT2
IFIT3
YWHAH
YWHAZ
ZFP36
IFNB1
IFNG
ZNF16
IGBP1
IGF1
BCL11B
IGF1R
IGF2R
GIMAP8
IGFBP3
CCN1
BARHL1
HSPB6
OSR1
FMN2
ITPRIP
MYOCD
IHH
IL1A
IL1B
SCIN
IL1RN
IL2
IL2RB
TSLP
IL3
IL4
IL6
USP17L15
IL6ST
IL7
IL7R
IL9
PINK1
CXCR2
IL9R
IL10
IL11
SCRT2
IL12A
IL12B
PRAMEF7
IL13
SPHK2
GBP6
IL18
PCGF2
PRAMEF25
ZBTB16
ILK
ACD
IDO1
PTCRA
ING2
INHBA
INHBB
CXCL10
INS
INPP5D
INSL3
PLK5
INSL4
TCIM
PDX1
ITGA6
IRAK2
CDK11A
ZSWIM2
IRF1
IRF3
IRF5
IRF7
MEIS3
ISL1
ITGA1
ZFAS1
ITGA4
TIPRL
ITGA5
HM13
PRAMEF1
PRAMEF2
ITGAM
ITGAV
ITGB1
MAP3K12
ITGB3
SCX
MFF
ITPKB
LRP8
ITPR1
JAK2
JAK3
JUN
PRDM9
PRDM11
EFHC1
BTG2
PSMG2
TXNDC5
ALMS1
KCNB1
TOMM22
ANKRD13C
TUBA1A
UMODL1
PAX8
KCNJ1
ACKR3
SCG2
CCNL1
CIAPIN1
TMC8
KCNMA1
USP7
PRAP1
ANP32E
KDR
ITM2C
PLSCR2
PLSCR3
NLRP2B
TBX20
CYCTP
KLK1
KLK2
BAG6
UBE2Z
KNG1
WNK3
AMIGO2
KPNA1
CKMT1A
CCNL2
KRAS
FAM72D
AVEN
TIGAR
FATE1
HIGD2A
AIMP2
LHX4
CAMK1D
KRT18
CD248
FZD3
DOCK8
RTN4
PAK5
NR4A3
CERS6
LHX3
LCK
SLC39A10
LCN2
DLL1
LDHA
LEP
LGALS1
LGALS2
LGALS3
LGALS9
FOSL1
NUAK2
THAP11
LIFR
LIG4
EIF5AL1
LIMS1
ORMDL3
YEATS4
HMGA2
LMNA
IFT88
ANO6
LOX
TCL1A
ANP32A
LRP1
LRP2
LRP6
LRP5
SLC7A5
LTA
ABCC12
LTB
LTBR
LACRT
LTF
LTK
LYN
EPCAM
PANO1
MAD2L1
SMAD3
SMAD4
SMAD5
SMAD6
ZNF304
